TransactionID,Date,CustomerID,ProductID,StoreID,Quantity,Discount,PaymentMethod
T04108,2024-03-09 00:00:00,C036,P004,S005,4,0.05,Bank Transfer
T04109,2025-05-15 00:00:00,C053,P045,S001,3,0.15,Cash
T04110,2025-01-13 00:00:00,C046,P024,S003,3,0,Credit Card
T04111,2023-11-03 00:00:00,C136,P031,S002,4,0.15,Credit Card
T04112,2025-05-11 00:00:00,C110,P016,S003,2,0,Bank Transfer
T04113,2023-12-28 00:00:00,C158,P008,S003,5,0.1,Mobile Money
T04114,2025-04-17 00:00:00,C090,P001,S003,4,0.15,Credit Card
T04115,2024-12-19 00:00:00,C077,P015,S003,3,0.1,Credit Card
T04116,2023-09-17 00:00:00,C079,P017,S003,1,0.1,Cash
T04117,2025-08-14 00:00:00,C102,P038,S005,5,0.05,Credit Card
T04118,2023-12-28 00:00:00,C181,P031,S003,3,0.15,Bank Transfer
T04119,2025-06-01 00:00:00,C058,P001,S005,3,0.15,Bank Transfer
T04120,2023-12-08 00:00:00,C005,P034,S005,5,0.05,Credit Card
T04121,2025-01-04 00:00:00,C058,P018,S001,5,0.1,Mobile Money
T04122,2025-03-24 00:00:00,C033,P027,S005,4,0.05,Bank Transfer
T04123,2024-11-07 00:00:00,C026,P049,S002,2,0,Cash
T04124,2024-04-15 00:00:00,C195,P033,S005,4,0.05,Cash
T04125,2025-07-08 00:00:00,C177,P009,S002,1,0.15,Cash
T04126,2024-05-31 00:00:00,C123,P027,S003,3,0.1,Credit Card
T04127,2025-02-22 00:00:00,C074,P015,S004,3,0.1,Mobile Money
T04128,2024-04-13 00:00:00,C150,P004,S002,2,0,Credit Card
T04129,2024-11-16 00:00:00,C003,P026,S001,3,0.1,Mobile Money
T04130,2024-12-28 00:00:00,C078,P014,S004,1,0.05,Credit Card
T04131,2023-10-01 00:00:00,C146,P042,S001,1,0.05,Bank Transfer
T04132,2025-01-18 00:00:00,C028,P029,S002,1,0.05,Mobile Money
T04133,2024-05-29 00:00:00,C086,P033,S004,3,0.15,Credit Card
T04134,2024-11-29 00:00:00,C085,P006,S005,3,0.15,Cash
T04135,2023-12-16 00:00:00,C143,P010,S004,1,0.05,Cash
T04136,2023-10-16 00:00:00,C067,P044,S003,5,0.1,Credit Card
T04137,2025-06-03 00:00:00,C067,P039,S003,4,0.15,Credit Card
T04138,2024-09-13 00:00:00,C022,P030,S001,2,0.1,Cash
T04139,2023-12-19 00:00:00,C053,P015,S003,2,0.05,Mobile Money
T04140,2024-06-24 00:00:00,C041,P013,S002,1,0.05,Credit Card
T04141,2025-05-15 00:00:00,C080,P010,S004,3,0.05,Bank Transfer
T04142,2025-04-18 00:00:00,C105,P024,S002,1,0,Bank Transfer
T04143,2023-12-24 00:00:00,C060,P008,S004,5,0.15,Mobile Money
T04144,2024-02-10 00:00:00,C139,P023,S001,1,0.1,Credit Card
T04145,2023-10-07 00:00:00,C146,P024,S003,4,0,Credit Card
T04146,2023-12-07 00:00:00,C168,P035,S001,4,0.15,Bank Transfer
T04147,2023-12-04 00:00:00,C017,P012,S004,3,0.05,Cash
T04148,2025-04-13 00:00:00,C078,P033,S002,3,0,Credit Card
T04149,2024-02-03 00:00:00,C059,P001,S005,3,0,Credit Card
T04150,2024-12-20 00:00:00,C042,P007,S005,5,0.1,Mobile Money
T04151,2023-10-03 00:00:00,C101,P001,S003,2,0.15,Bank Transfer
T04152,2024-12-24 00:00:00,C187,P011,S002,2,0.05,Credit Card
T04153,2025-07-05 00:00:00,C134,P046,S002,5,0.05,Cash
T04154,2024-04-22 00:00:00,C035,P048,S001,2,0.1,Mobile Money
T04155,2025-06-09 00:00:00,C147,P048,S001,2,0.05,Cash
T04156,2025-03-06 00:00:00,C059,P039,S001,2,0.05,Bank Transfer
T04157,2023-12-26 00:00:00,C105,P010,S004,4,0,Cash
T04158,2024-03-03 00:00:00,C172,P042,S004,4,0.1,Cash
T04159,2025-08-19 00:00:00,C113,P045,S004,2,0.15,Bank Transfer
T04160,2023-10-20 00:00:00,C193,P002,S003,2,0,Credit Card
T04161,2024-09-22 00:00:00,C072,P037,S003,2,0,Cash
T04162,2025-04-27 00:00:00,C045,P009,S002,5,0.1,Mobile Money
T04163,2024-03-06 00:00:00,C044,P005,S002,1,0.05,Bank Transfer
T04164,2025-07-09 00:00:00,C184,P046,S002,1,0.05,Bank Transfer
T04165,2024-10-16 00:00:00,C118,P048,S001,5,0,Cash
T04166,2024-05-23 00:00:00,C117,P010,S002,2,0.05,Bank Transfer
T04167,2025-01-20 00:00:00,C014,P037,S003,1,0.15,Mobile Money
T04168,2023-09-22 00:00:00,C067,P043,S005,4,0,Mobile Money
T04169,2025-05-08 00:00:00,C165,P049,S004,3,0.1,Mobile Money
T04170,2025-06-09 00:00:00,C028,P033,S005,5,0.05,Bank Transfer
T04171,2023-11-20 00:00:00,C013,P004,S004,3,0.05,Mobile Money
T04172,2024-02-20 00:00:00,C040,P022,S004,2,0.1,Cash
T04173,2024-01-03 00:00:00,C047,P035,S002,3,0,Bank Transfer
T04174,2025-06-26 00:00:00,C099,P002,S004,5,0.1,Bank Transfer
T04175,2025-05-07 00:00:00,C130,P043,S002,2,0.15,Credit Card
T04176,2024-09-09 00:00:00,C161,P027,S002,4,0,Credit Card
T04177,2023-09-16 00:00:00,C026,P009,S002,1,0,Cash
T04178,2024-03-24 00:00:00,C031,P024,S005,4,0,Credit Card
T04179,2025-08-26 00:00:00,C179,P037,S003,5,0.15,Cash
T04180,2025-07-27 00:00:00,C172,P031,S001,4,0,Mobile Money
T04181,2025-01-23 00:00:00,C075,P021,S001,2,0.05,Bank Transfer
T04182,2025-04-21 00:00:00,C027,P039,S005,5,0.1,Bank Transfer
T04183,2024-06-12 00:00:00,C046,P005,S005,3,0,Mobile Money
T04184,2023-11-25 00:00:00,C027,P008,S002,2,0.05,Mobile Money
T04185,2024-04-13 00:00:00,C100,P043,S003,2,0.05,Mobile Money
T04186,2023-12-26 00:00:00,C047,P033,S002,1,0.1,Bank Transfer
T04187,2024-05-31 00:00:00,C039,P047,S002,1,0.15,Credit Card
T04188,2024-05-18 00:00:00,C097,P024,S003,3,0.15,Credit Card
T04189,2025-07-15 00:00:00,C050,P037,S001,5,0.05,Credit Card
T04190,2024-10-11 00:00:00,C075,P005,S003,3,0.15,Cash
T04191,2024-03-04 00:00:00,C079,P037,S005,5,0.15,Bank Transfer
T04192,2025-08-15 00:00:00,C004,P039,S003,4,0,Credit Card
T04193,2023-09-15 00:00:00,C003,P006,S003,5,0.15,Bank Transfer
T04194,2025-03-06 00:00:00,C019,P013,S005,3,0.05,Mobile Money
T04195,2024-05-06 00:00:00,C128,P041,S003,5,0.05,Mobile Money
T04196,2024-04-19 00:00:00,C110,P024,S002,2,0.1,Mobile Money
T04197,2025-08-06 00:00:00,C060,P040,S003,2,0.15,Mobile Money
T04198,2024-09-18 00:00:00,C122,P020,S003,2,0.05,Bank Transfer
T04199,2025-08-18 00:00:00,C146,P004,S002,1,0.15,Cash
T04200,2024-07-10 00:00:00,C103,P019,S003,5,0,Credit Card
T04201,2023-11-08 00:00:00,C155,P032,S002,1,0.1,Credit Card
T04202,2025-06-27 00:00:00,C039,P008,S005,3,0,Cash
T04203,2024-10-13 00:00:00,C083,P041,S004,2,0,Credit Card
T04204,2024-07-22 00:00:00,C152,P048,S003,3,0.15,Credit Card
T04205,2024-05-29 00:00:00,C112,P042,S002,4,0.05,Mobile Money
T04206,2024-10-02 00:00:00,C045,P004,S005,3,0.05,Cash
T04207,2024-12-05 00:00:00,C111,P044,S004,1,0.1,Bank Transfer
T04208,2024-10-05 00:00:00,C160,P028,S005,1,0.1,Cash
T04209,2025-02-12 00:00:00,C050,P047,S002,1,0.05,Cash
T04210,2025-09-09 00:00:00,C012,P036,S003,5,0.05,Credit Card
T04211,2025-03-05 00:00:00,C017,P013,S001,2,0.05,Cash
T04212,2024-12-19 00:00:00,C045,P023,S001,3,0.1,Cash
T04213,2024-03-12 00:00:00,C183,P030,S003,5,0.05,Mobile Money
T04214,2025-04-29 00:00:00,C140,P033,S004,5,0.15,Mobile Money
T04215,2025-04-13 00:00:00,C077,P046,S001,1,0,Bank Transfer
T04216,2024-05-06 00:00:00,C068,P002,S005,5,0,Mobile Money
T04217,2024-12-04 00:00:00,C080,P002,S003,2,0,Cash
T04218,2023-11-29 00:00:00,C100,P050,S002,5,0.15,Mobile Money
T04219,2024-11-19 00:00:00,C164,P024,S005,4,0.05,Bank Transfer
T04220,2023-12-03 00:00:00,C134,P024,S003,4,0.15,Bank Transfer
T04221,2024-04-19 00:00:00,C103,P044,S003,1,0.15,Credit Card
T04222,2024-09-30 00:00:00,C056,P018,S003,2,0,Credit Card
T04223,2023-12-23 00:00:00,C184,P027,S004,2,0.05,Cash
T04224,2025-01-24 00:00:00,C050,P017,S002,1,0.1,Cash
T04225,2024-03-30 00:00:00,C012,P003,S003,2,0.1,Credit Card
T04226,2024-12-30 00:00:00,C029,P041,S003,4,0,Cash
T04227,2024-11-13 00:00:00,C121,P002,S005,4,0.05,Mobile Money
T04228,2024-06-27 00:00:00,C151,P048,S005,5,0.1,Cash
T04229,2023-12-04 00:00:00,C167,P019,S002,5,0.05,Cash
T04230,2023-10-13 00:00:00,C189,P041,S005,1,0,Credit Card
T04231,2024-11-22 00:00:00,C111,P009,S004,4,0,Credit Card
T04232,2025-03-15 00:00:00,C181,P031,S001,1,0,Bank Transfer
T04233,2025-02-14 00:00:00,C051,P033,S002,5,0.1,Credit Card
T04234,2024-05-08 00:00:00,C140,P044,S004,2,0,Cash
T04235,2025-07-09 00:00:00,C083,P028,S001,3,0.05,Bank Transfer
T04236,2025-01-27 00:00:00,C063,P022,S005,2,0,Bank Transfer
T04237,2023-10-14 00:00:00,C142,P014,S002,4,0.05,Cash
T04238,2024-01-12 00:00:00,C016,P003,S004,4,0.15,Credit Card
T04239,2025-03-05 00:00:00,C118,P037,S004,2,0.05,Credit Card
T04240,2025-09-08 00:00:00,C143,P027,S002,5,0.15,Credit Card
T04241,2024-12-30 00:00:00,C055,P012,S004,4,0,Bank Transfer
T04242,2024-11-08 00:00:00,C163,P021,S001,5,0.15,Credit Card
T04243,2024-02-10 00:00:00,C102,P016,S004,1,0.05,Mobile Money
T04244,2024-01-29 00:00:00,C142,P031,S003,1,0,Cash
T04245,2024-12-05 00:00:00,C049,P020,S002,5,0.05,Credit Card
T04246,2025-04-17 00:00:00,C058,P008,S005,2,0,Credit Card
T04247,2024-12-15 00:00:00,C090,P017,S002,4,0,Mobile Money
T04248,2024-12-05 00:00:00,C084,P041,S001,4,0.15,Mobile Money
T04249,2025-02-04 00:00:00,C099,P040,S001,1,0.15,Bank Transfer
T04250,2025-06-05 00:00:00,C149,P032,S002,1,0,Bank Transfer
T04251,2024-11-20 00:00:00,C064,P037,S001,5,0.05,Mobile Money
T04252,2023-11-22 00:00:00,C156,P041,S004,4,0,Mobile Money
T04253,2025-03-12 00:00:00,C129,P018,S001,3,0.15,Credit Card
T04254,2024-04-03 00:00:00,C139,P012,S003,3,0.15,Credit Card
T04255,2025-01-25 00:00:00,C189,P043,S001,2,0.15,Mobile Money
T04256,2025-06-30 00:00:00,C095,P009,S004,5,0.15,Credit Card
T04257,2024-10-24 00:00:00,C157,P047,S003,5,0,Credit Card
T04258,2024-08-13 00:00:00,C083,P008,S004,2,0.1,Credit Card
T04259,2024-07-13 00:00:00,C088,P021,S003,2,0.1,Mobile Money
T04260,2024-07-06 00:00:00,C161,P026,S001,4,0.1,Credit Card
T04261,2025-05-10 00:00:00,C149,P016,S005,1,0.15,Bank Transfer
T04262,2024-11-01 00:00:00,C161,P020,S004,2,0.15,Mobile Money
T04263,2023-10-07 00:00:00,C152,P028,S003,1,0.15,Mobile Money
T04264,2024-09-13 00:00:00,C125,P041,S001,5,0,Mobile Money
T04265,2024-08-04 00:00:00,C079,P004,S004,3,0.1,Bank Transfer
T04266,2025-03-02 00:00:00,C104,P046,S003,1,0.05,Bank Transfer
T04267,2023-09-27 00:00:00,C029,P037,S004,4,0.05,Bank Transfer
T04268,2023-09-20 00:00:00,C118,P005,S005,3,0.05,Mobile Money
T04269,2024-11-03 00:00:00,C188,P043,S005,5,0,Mobile Money
T04270,2024-05-23 00:00:00,C075,P038,S005,5,0,Bank Transfer
T04271,2025-02-03 00:00:00,C075,P026,S003,1,0.05,Mobile Money
T04272,2024-08-22 00:00:00,C003,P010,S003,2,0,Cash
T04273,2024-10-29 00:00:00,C042,P010,S004,2,0.15,Cash
T04274,2024-03-29 00:00:00,C102,P012,S004,3,0,Cash
T04275,2024-10-30 00:00:00,C140,P027,S002,3,0.1,Bank Transfer
T04276,2024-04-22 00:00:00,C134,P033,S001,2,0,Credit Card
T04277,2024-12-27 00:00:00,C171,P003,S001,3,0.15,Bank Transfer
T04278,2023-10-15 00:00:00,C171,P022,S005,5,0.05,Mobile Money
T04279,2024-12-02 00:00:00,C068,P039,S001,5,0.1,Mobile Money
T04280,2025-05-19 00:00:00,C061,P033,S001,2,0.15,Bank Transfer
T04281,2025-07-25 00:00:00,C004,P041,S001,1,0.05,Cash
T04282,2025-04-08 00:00:00,C174,P047,S003,4,0.15,Cash
T04283,2024-02-17 00:00:00,C152,P048,S005,3,0.05,Cash
T04284,2025-01-06 00:00:00,C092,P035,S004,3,0,Bank Transfer
T04285,2025-08-15 00:00:00,C197,P027,S005,2,0.15,Bank Transfer
T04286,2023-10-22 00:00:00,C111,P042,S004,5,0,Mobile Money
T04287,2025-05-30 00:00:00,C185,P028,S001,1,0.15,Credit Card
T04288,2024-09-09 00:00:00,C107,P015,S001,1,0,Credit Card
T04289,2023-10-15 00:00:00,C110,P020,S003,1,0,Credit Card
T04290,2024-01-07 00:00:00,C070,P033,S003,3,0.1,Credit Card
T04291,2024-09-06 00:00:00,C154,P029,S005,1,0.15,Mobile Money
T04292,2024-10-26 00:00:00,C071,P039,S003,4,0.15,Bank Transfer
T04293,2025-03-13 00:00:00,C043,P021,S003,1,0.15,Credit Card
T04294,2024-05-12 00:00:00,C200,P041,S002,1,0.1,Bank Transfer
T04295,2025-03-24 00:00:00,C157,P012,S005,4,0.15,Credit Card
T04296,2025-07-06 00:00:00,C081,P026,S004,2,0.05,Credit Card
T04297,2023-12-02 00:00:00,C032,P020,S005,1,0.1,Credit Card
T04298,2025-04-26 00:00:00,C056,P033,S003,4,0,Bank Transfer
T04299,2023-11-10 00:00:00,C128,P042,S003,4,0.15,Bank Transfer
T04300,2023-09-22 00:00:00,C139,P005,S003,3,0.1,Credit Card
T04301,2024-02-25 00:00:00,C154,P036,S004,3,0.05,Cash
T04302,2024-04-01 00:00:00,C060,P036,S005,2,0.1,Cash
T04303,2025-06-01 00:00:00,C126,P001,S001,2,0.1,Bank Transfer
T04304,2024-09-13 00:00:00,C187,P012,S003,2,0,Credit Card
T04305,2024-07-15 00:00:00,C180,P002,S005,1,0,Credit Card
T04306,2025-07-05 00:00:00,C101,P004,S002,2,0,Cash
T04307,2024-09-05 00:00:00,C184,P012,S004,2,0.05,Mobile Money
T04308,2024-05-29 00:00:00,C127,P005,S002,4,0.1,Credit Card
T04309,2025-01-06 00:00:00,C159,P013,S003,5,0.1,Bank Transfer
T04310,2024-06-22 00:00:00,C142,P046,S003,2,0.05,Bank Transfer
T04311,2025-07-05 00:00:00,C044,P041,S003,2,0.1,Cash
T04312,2024-12-22 00:00:00,C104,P019,S001,5,0.1,Mobile Money
T04313,2024-04-26 00:00:00,C095,P026,S005,1,0.15,Cash
T04314,2024-01-04 00:00:00,C015,P008,S003,1,0,Bank Transfer
T04315,2023-12-19 00:00:00,C079,P029,S005,1,0.1,Mobile Money
T04316,2023-10-29 00:00:00,C117,P040,S003,3,0.15,Credit Card
T04317,2024-03-28 00:00:00,C196,P008,S003,2,0.1,Credit Card
T04318,2023-10-01 00:00:00,C077,P048,S004,5,0.1,Cash
T04319,2024-12-10 00:00:00,C119,P035,S001,3,0.1,Mobile Money
T04320,2024-06-01 00:00:00,C052,P010,S003,3,0.05,Cash
T04321,2024-12-02 00:00:00,C086,P032,S002,4,0,Credit Card
T04322,2023-10-18 00:00:00,C050,P045,S001,5,0.05,Mobile Money
T04323,2025-03-16 00:00:00,C022,P035,S001,2,0.05,Credit Card
T04324,2024-01-20 00:00:00,C110,P045,S001,5,0.15,Credit Card
T04325,2023-12-20 00:00:00,C143,P028,S001,3,0.05,Mobile Money
T04326,2024-01-11 00:00:00,C140,P006,S004,2,0,Bank Transfer
T04327,2023-09-18 00:00:00,C143,P008,S004,2,0.1,Cash
T04328,2024-07-22 00:00:00,C081,P039,S002,1,0.15,Bank Transfer
T04329,2024-05-05 00:00:00,C105,P004,S003,2,0.1,Credit Card
T04330,2024-12-02 00:00:00,C124,P047,S005,1,0,Cash
T04331,2024-08-14 00:00:00,C092,P016,S004,4,0.05,Bank Transfer
T04332,2024-11-22 00:00:00,C072,P019,S004,4,0,Mobile Money
T04333,2024-07-04 00:00:00,C114,P012,S004,2,0.15,Cash
T04334,2024-03-11 00:00:00,C080,P010,S002,2,0.15,Credit Card
T04335,2025-05-27 00:00:00,C151,P041,S005,5,0.1,Mobile Money
T04336,2025-08-29 00:00:00,C162,P024,S004,3,0.1,Cash
T04337,2024-02-16 00:00:00,C157,P044,S005,5,0,Cash
T04338,2024-05-25 00:00:00,C029,P008,S001,5,0.1,Mobile Money
T04339,2024-11-04 00:00:00,C059,P018,S005,1,0.05,Bank Transfer
T04340,2024-12-29 00:00:00,C042,P048,S001,1,0.15,Bank Transfer
T04341,2024-05-01 00:00:00,C074,P007,S002,3,0.15,Bank Transfer
T04342,2024-11-02 00:00:00,C189,P012,S005,5,0.1,Mobile Money
T04343,2024-07-27 00:00:00,C150,P012,S003,4,0.05,Bank Transfer
T04344,2025-04-01 00:00:00,C199,P003,S004,3,0.1,Credit Card
T04345,2024-05-12 00:00:00,C133,P045,S001,5,0,Credit Card
T04346,2025-04-09 00:00:00,C037,P006,S001,4,0.15,Cash
T04347,2025-02-08 00:00:00,C036,P019,S003,5,0.05,Mobile Money
T04348,2024-04-01 00:00:00,C021,P025,S004,1,0.1,Bank Transfer
T04349,2023-10-24 00:00:00,C068,P018,S003,1,0.1,Credit Card
T04350,2023-09-17 00:00:00,C109,P044,S004,2,0.15,Cash
T04351,2025-06-28 00:00:00,C022,P013,S002,2,0,Credit Card
T04352,2024-05-05 00:00:00,C136,P003,S005,3,0.15,Cash
T04353,2023-11-19 00:00:00,C199,P034,S001,5,0.05,Mobile Money
T04354,2024-10-22 00:00:00,C138,P020,S001,3,0.1,Cash
T04355,2023-12-21 00:00:00,C006,P018,S005,5,0.05,Cash
T04356,2024-11-20 00:00:00,C114,P021,S004,5,0,Bank Transfer
T04357,2024-07-12 00:00:00,C081,P034,S002,5,0.15,Mobile Money
T04358,2025-07-06 00:00:00,C150,P017,S002,2,0.1,Cash
T04359,2024-12-04 00:00:00,C161,P034,S003,5,0,Mobile Money
T04360,2023-11-20 00:00:00,C192,P027,S001,3,0.05,Credit Card
T04361,2025-05-13 00:00:00,C173,P049,S004,1,0,Cash
T04362,2024-04-22 00:00:00,C148,P026,S002,5,0,Cash
T04363,2024-11-13 00:00:00,C064,P015,S005,2,0.15,Bank Transfer
T04364,2024-08-26 00:00:00,C035,P040,S003,3,0,Credit Card
T04365,2024-12-09 00:00:00,C186,P035,S004,1,0,Bank Transfer
T04366,2024-11-09 00:00:00,C137,P008,S001,5,0,Cash
T04367,2024-12-17 00:00:00,C073,P045,S003,1,0.05,Bank Transfer
T04368,2025-09-02 00:00:00,C055,P027,S004,2,0.15,Cash
T04369,2024-05-17 00:00:00,C088,P047,S005,4,0.05,Mobile Money
T04370,2025-03-14 00:00:00,C194,P019,S004,2,0.15,Cash
T04371,2024-09-13 00:00:00,C056,P050,S003,5,0.15,Credit Card
T04372,2024-06-05 00:00:00,C054,P008,S003,2,0,Cash
T04373,2023-12-03 00:00:00,C161,P013,S003,5,0.1,Mobile Money
T04374,2024-08-13 00:00:00,C024,P037,S003,3,0.15,Credit Card
T04375,2025-08-10 00:00:00,C023,P034,S003,4,0.15,Credit Card
T04376,2025-06-19 00:00:00,C150,P023,S004,5,0.05,Bank Transfer
T04377,2024-12-25 00:00:00,C089,P042,S001,1,0.15,Bank Transfer
T04378,2024-08-17 00:00:00,C064,P048,S004,5,0,Credit Card
T04379,2025-01-05 00:00:00,C131,P030,S002,4,0.15,Credit Card
T04380,2024-09-11 00:00:00,C117,P017,S001,2,0.15,Mobile Money
T04381,2024-06-15 00:00:00,C105,P012,S001,3,0.05,Bank Transfer
T04382,2023-10-01 00:00:00,C046,P039,S005,1,0.15,Bank Transfer
T04383,2023-10-21 00:00:00,C066,P033,S001,4,0,Cash
T04384,2025-02-23 00:00:00,C027,P013,S005,4,0.1,Credit Card
T04385,2024-04-30 00:00:00,C086,P040,S005,3,0.15,Bank Transfer
T04386,2024-09-06 00:00:00,C011,P043,S003,1,0,Credit Card
T04387,2024-07-13 00:00:00,C172,P002,S005,5,0,Credit Card
T04388,2025-02-17 00:00:00,C126,P028,S002,1,0.1,Credit Card
T04389,2023-12-11 00:00:00,C125,P012,S004,2,0.15,Credit Card
T04390,2024-10-18 00:00:00,C131,P006,S001,3,0.1,Bank Transfer
T04391,2024-04-05 00:00:00,C117,P015,S001,5,0.05,Bank Transfer
T04392,2025-06-25 00:00:00,C055,P034,S001,5,0.15,Cash
T04393,2023-10-28 00:00:00,C108,P009,S004,4,0.1,Cash
T04394,2024-06-11 00:00:00,C146,P035,S002,2,0.1,Mobile Money
T04395,2024-09-28 00:00:00,C196,P030,S003,3,0.1,Cash
T04396,2025-08-08 00:00:00,C181,P034,S002,3,0.15,Credit Card
T04397,2025-02-28 00:00:00,C126,P022,S001,4,0.1,Credit Card
T04398,2025-08-29 00:00:00,C006,P011,S004,5,0,Cash
T04399,2025-02-07 00:00:00,C194,P013,S004,3,0,Credit Card
T04400,2025-06-15 00:00:00,C079,P047,S002,5,0,Mobile Money
T04401,2025-02-25 00:00:00,C053,P045,S005,4,0.15,Bank Transfer
T04402,2024-11-09 00:00:00,C132,P016,S002,2,0.05,Mobile Money
T04403,2025-04-26 00:00:00,C073,P027,S004,4,0,Bank Transfer
T04404,2024-02-20 00:00:00,C025,P033,S002,1,0,Cash
T04405,2023-10-18 00:00:00,C090,P002,S002,5,0.15,Cash
T04406,2024-10-06 00:00:00,C048,P008,S005,2,0.15,Credit Card
T04407,2024-10-24 00:00:00,C090,P009,S003,2,0,Bank Transfer
T04408,2025-06-22 00:00:00,C018,P017,S002,2,0,Cash
T04409,2024-12-26 00:00:00,C186,P018,S003,4,0.15,Credit Card
T04410,2024-10-05 00:00:00,C002,P029,S003,3,0,Cash
T04411,2025-04-01 00:00:00,C015,P015,S004,5,0.1,Cash
T04412,2025-09-05 00:00:00,C145,P027,S002,2,0.1,Bank Transfer
T04413,2023-12-31 00:00:00,C200,P008,S002,5,0,Cash
T04414,2025-02-13 00:00:00,C160,P004,S004,5,0.1,Cash
T04415,2024-09-03 00:00:00,C163,P020,S002,2,0.1,Mobile Money
T04416,2023-11-19 00:00:00,C008,P003,S005,5,0.15,Credit Card
T04417,2024-08-21 00:00:00,C191,P001,S004,3,0.15,Credit Card
T04418,2024-05-28 00:00:00,C047,P028,S002,3,0,Mobile Money
T04419,2024-11-04 00:00:00,C077,P004,S002,2,0.1,Cash
T04420,2025-04-26 00:00:00,C068,P035,S002,2,0.15,Cash
T04421,2023-12-11 00:00:00,C028,P029,S005,5,0,Cash
T04422,2025-02-02 00:00:00,C050,P021,S003,4,0.15,Cash
T04423,2025-06-28 00:00:00,C177,P039,S004,2,0,Mobile Money
T04424,2025-08-04 00:00:00,C004,P050,S002,5,0.15,Mobile Money
T04425,2024-11-15 00:00:00,C178,P033,S002,1,0.05,Cash
T04426,2025-08-11 00:00:00,C009,P006,S005,3,0.05,Mobile Money
T04427,2024-11-15 00:00:00,C107,P028,S002,1,0.1,Credit Card
T04428,2024-02-11 00:00:00,C105,P013,S005,5,0,Cash
T04429,2024-11-21 00:00:00,C087,P050,S004,4,0.1,Cash
T04430,2025-08-26 00:00:00,C016,P009,S001,4,0.05,Credit Card
T04431,2023-12-15 00:00:00,C086,P028,S005,1,0,Mobile Money
T04432,2024-06-26 00:00:00,C056,P042,S005,4,0,Credit Card
T04433,2024-08-08 00:00:00,C193,P040,S001,4,0.05,Credit Card
T04434,2024-08-26 00:00:00,C024,P031,S001,2,0.15,Cash
T04435,2025-08-26 00:00:00,C191,P016,S005,4,0,Mobile Money
T04436,2023-12-15 00:00:00,C127,P003,S002,2,0,Cash
T04437,2024-06-20 00:00:00,C065,P004,S003,3,0.15,Cash
T04438,2024-06-29 00:00:00,C127,P017,S001,5,0.05,Cash
T04439,2025-05-13 00:00:00,C122,P027,S001,4,0.1,Bank Transfer
T04440,2025-06-17 00:00:00,C063,P045,S004,1,0.05,Credit Card
T04441,2023-12-18 00:00:00,C195,P010,S003,3,0.05,Credit Card
T04442,2024-08-17 00:00:00,C093,P041,S002,1,0.15,Cash
T04443,2023-12-23 00:00:00,C037,P039,S003,2,0.05,Bank Transfer
T04444,2023-11-19 00:00:00,C194,P008,S001,2,0,Bank Transfer
T04445,2024-11-03 00:00:00,C079,P049,S004,4,0.05,Mobile Money
T04446,2024-01-31 00:00:00,C158,P043,S001,2,0.05,Mobile Money
T04447,2025-04-11 00:00:00,C165,P049,S003,3,0,Credit Card
T04448,2024-04-10 00:00:00,C034,P014,S004,4,0,Mobile Money
T04449,2024-05-22 00:00:00,C155,P032,S003,5,0,Credit Card
T04450,2024-11-25 00:00:00,C070,P036,S003,3,0.1,Cash
T04451,2025-01-19 00:00:00,C098,P020,S001,2,0,Cash
T04452,2024-05-09 00:00:00,C148,P033,S001,3,0,Credit Card
T04453,2025-04-23 00:00:00,C111,P009,S005,4,0.1,Mobile Money
T04454,2024-01-27 00:00:00,C066,P032,S004,5,0.15,Mobile Money
T04455,2024-08-02 00:00:00,C033,P007,S002,4,0.15,Cash
T04456,2023-10-04 00:00:00,C003,P024,S005,5,0.1,Bank Transfer
T04457,2024-01-11 00:00:00,C117,P007,S003,1,0.05,Mobile Money
T04458,2023-11-10 00:00:00,C169,P004,S005,1,0,Cash
T04459,2025-01-31 00:00:00,C126,P019,S003,5,0.05,Cash
T04460,2025-05-16 00:00:00,C112,P028,S003,1,0,Mobile Money
T04461,2025-06-06 00:00:00,C147,P023,S005,2,0.15,Credit Card
T04462,2025-06-17 00:00:00,C051,P034,S003,2,0.1,Bank Transfer
T04463,2024-12-25 00:00:00,C131,P011,S004,3,0.15,Cash
T04464,2025-03-27 00:00:00,C130,P045,S002,1,0.05,Mobile Money
T04465,2023-10-07 00:00:00,C082,P033,S003,4,0.05,Credit Card
T04466,2025-06-15 00:00:00,C183,P001,S001,2,0,Credit Card
T04467,2024-10-04 00:00:00,C052,P034,S004,2,0,Bank Transfer
T04468,2024-11-05 00:00:00,C085,P015,S001,2,0.05,Cash
T04469,2024-01-28 00:00:00,C016,P013,S001,1,0.15,Credit Card
T04470,2025-06-01 00:00:00,C075,P036,S004,4,0.05,Cash
T04471,2024-09-01 00:00:00,C157,P013,S001,1,0,Cash
T04472,2024-02-26 00:00:00,C065,P034,S001,4,0,Cash
T04473,2024-11-29 00:00:00,C149,P025,S001,4,0.05,Credit Card
T04474,2024-03-24 00:00:00,C036,P043,S004,2,0.15,Mobile Money
T04475,2025-02-06 00:00:00,C190,P001,S005,1,0.15,Cash
T04476,2025-08-03 00:00:00,C139,P017,S003,3,0,Mobile Money
T04477,2025-06-06 00:00:00,C123,P047,S003,4,0.05,Cash
T04478,2024-12-11 00:00:00,C013,P025,S001,5,0.1,Credit Card
